"Date","Words","SRPVS","Market"
2018-11-20,"('child', 'family', 'parent')",13097,"en-GB"
2018-11-20,"('kid', 'young', 'family')",1715,"en-GB"
2018-11-20,"('kid', 'young', 'parent')",1687,"en-GB"
2018-11-20,"('kid', 'family', 'parent')",2427,"en-GB"
2018-11-20,"('young', 'family', 'parent')",2923,"en-GB"
2018-11-20,"('child', 'kid', 'young', 'family')",948,"en-GB"
2018-11-20,"('child', 'kid', 'young', 'parent')",1127,"en-GB"
2018-11-20,"('child', 'kid', 'family', 'parent')",1014,"en-GB"
2018-11-20,"('child', 'young', 'family', 'parent')",2127,"en-GB"
2018-11-20,"('kid', 'young', 'family', 'parent')",378,"en-GB"
2018-11-20,"('child', 'kid', 'young', 'family', 'parent')",128,"en-GB"
2018-11-20,"('porn',)",409431,"en-GB"
2018-11-20,"('video',)",2232166,"en-GB"
2018-11-20,"('sex',)",372803,"en-GB"
2018-11-20,"('xxx',)",269269,"en-GB"
2018-11-20,"('tube',)",291614,"en-GB"
2018-11-20,"('porn', 'video')",387678,"en-GB"
2018-11-20,"('porn', 'sex')",306677,"en-GB"
2018-11-20,"('porn', 'xxx')",262805,"en-GB"
2018-11-20,"('porn', 'tube')",231591,"en-GB"
2018-11-20,"('video', 'sex')",310240,"en-GB"
2018-11-20,"('video', 'xxx')",259210,"en-GB"
2018-11-20,"('video', 'tube')",237048,"en-GB"
2018-11-20,"('sex', 'xxx')",209372,"en-GB"
2018-11-20,"('sex', 'tube')",211255,"en-GB"
2018-11-20,"('xxx', 'tube')",160687,"en-GB"
2018-11-20,"('porn', 'video', 'sex')",295044,"en-GB"
2018-11-20,"('porn', 'video', 'xxx')",257083,"en-GB"
2018-11-20,"('porn', 'video', 'tube')",229543,"en-GB"
2018-11-20,"('porn', 'sex', 'xxx')",207904,"en-GB"
2018-11-20,"('porn', 'sex', 'tube')",208746,"en-GB"
2018-11-20,"('porn', 'xxx', 'tube')",160208,"en-GB"
2018-11-20,"('video', 'sex', 'xxx')",204240,"en-GB"
2018-11-20,"('video', 'sex', 'tube')",209442,"en-GB"
2018-11-20,"('video', 'xxx', 'tube')",160162,"en-GB"
2018-11-20,"('sex', 'xxx', 'tube')",151994,"en-GB"
2018-11-20,"('porn', 'video', 'sex', 'xxx')",203231,"en-GB"
2018-11-20,"('porn', 'video', 'sex', 'tube')",207728,"en-GB"
2018-11-20,"('porn', 'video', 'xxx', 'tube')",159755,"en-GB"
2018-11-20,"('porn', 'sex', 'xxx', 'tube')",151703,"en-GB"
2018-11-20,"('video', 'sex', 'xxx', 'tube')",151673,"en-GB"
2018-11-20,"('porn', 'video', 'sex', 'xxx', 'tube')",151409,"en-GB"
2018-11-20,"('woman',)",655073,"en-GB"
2018-11-20,"('men',)",441058,"en-GB"
2018-11-20,"('dress',)",159070,"en-GB"
2018-11-20,"('jacket',)",82916,"en-GB"
2018-11-20,"('clothing',)",354790,"en-GB"
2018-11-20,"('woman', 'men')",248441,"en-GB"
2018-11-20,"('woman', 'dress')",92930,"en-GB"
2018-11-20,"('woman', 'jacket')",35836,"en-GB"
2018-11-20,"('woman', 'clothing')",151012,"en-GB"
2018-11-20,"('men', 'dress')",27276,"en-GB"
2018-11-20,"('men', 'jacket')",35240,"en-GB"
2018-11-20,"('men', 'clothing')",111700,"en-GB"
2018-11-20,"('dress', 'jacket')",14397,"en-GB"
2018-11-20,"('dress', 'clothing')",59965,"en-GB"
2018-11-20,"('jacket', 'clothing')",42315,"en-GB"
2018-11-20,"('woman', 'men', 'dress')",22771,"en-GB"
2018-11-20,"('woman', 'men', 'jacket')",17344,"en-GB"
2018-11-20,"('woman', 'men', 'clothing')",75303,"en-GB"
2018-11-20,"('woman', 'dress', 'jacket')",10454,"en-GB"
2018-11-20,"('woman', 'dress', 'clothing')",49818,"en-GB"
2018-11-20,"('woman', 'jacket', 'clothing')",19645,"en-GB"
2018-11-20,"('men', 'dress', 'jacket')",3009,"en-GB"
2018-11-20,"('men', 'dress', 'clothing')",17796,"en-GB"
2018-11-20,"('men', 'jacket', 'clothing')",18661,"en-GB"
2018-11-20,"('dress', 'jacket', 'clothing')",10179,"en-GB"
2018-11-20,"('woman', 'men', 'dress', 'jacket')",2407,"en-GB"
2018-11-20,"('woman', 'men', 'dress', 'clothing')",16505,"en-GB"
2018-11-20,"('woman', 'men', 'jacket', 'clothing')",9128,"en-GB"
2018-11-20,"('woman', 'dress', 'jacket', 'clothing')",8605,"en-GB"
2018-11-20,"('men', 'dress', 'jacket', 'clothing')",2311,"en-GB"
2018-11-20,"('woman', 'men', 'dress', 'jacket', 'clothing')",2033,"en-GB"
2018-11-20,"('job',)",661063,"en-GB"
2018-11-20,"('apply',)",529421,"en-GB"
2018-11-20,"('hiring',)",193700,"en-GB"
2018-11-20,"('indeedcouk',)",172407,"en-GB"
2018-11-20,"('site',)",1681566,"en-GB"
2018-11-20,"('job', 'apply')",252064,"en-GB"
2018-11-20,"('job', 'hiring')",183267,"en-GB"
2018-11-20,"('job', 'indeedcouk')",172332,"en-GB"
2018-11-20,"('job', 'site')",258589,"en-GB"
2018-11-20,"('apply', 'hiring')",176338,"en-GB"
2018-11-20,"('apply', 'indeedcouk')",172332,"en-GB"
2018-11-20,"('apply', 'site')",215213,"en-GB"
2018-11-20,"('hiring', 'indeedcouk')",172329,"en-GB"
2018-11-20,"('hiring', 'site')",174121,"en-GB"
2018-11-20,"('indeedcouk', 'site')",170644,"en-GB"
2018-11-20,"('job', 'apply', 'hiring')",176128,"en-GB"
2018-11-20,"('job', 'apply', 'indeedcouk')",172330,"en-GB"
2018-11-20,"('job', 'apply', 'site')",193240,"en-GB"
2018-11-20,"('job', 'hiring', 'indeedcouk')",172329,"en-GB"
2018-11-20,"('job', 'hiring', 'site')",172166,"en-GB"
2018-11-20,"('job', 'indeedcouk', 'site')",170641,"en-GB"
2018-11-20,"('apply', 'hiring', 'indeedcouk')",172329,"en-GB"
2018-11-20,"('apply', 'hiring', 'site')",171592,"en-GB"
2018-11-20,"('apply', 'indeedcouk', 'site')",170641,"en-GB"
2018-11-20,"('hiring', 'indeedcouk', 'site')",170640,"en-GB"
2018-11-20,"('job', 'apply', 'hiring', 'indeedcouk')",172329,"en-GB"
2018-11-20,"('job', 'apply', 'hiring', 'site')",171567,"en-GB"
2018-11-20,"('job', 'apply', 'indeedcouk', 'site')",170641,"en-GB"
2018-11-20,"('job', 'hiring', 'indeedcouk', 'site')",170640,"en-GB"
2018-11-20,"('apply', 'hiring', 'indeedcouk', 'site')",170640,"en-GB"
2018-11-20,"('job', 'apply', 'hiring', 'indeedcouk', 'site')",170640,"en-GB"
2018-11-20,"('property',)",442821,"en-GB"
2018-11-20,"('house',)",722422,"en-GB"
2018-11-20,"('price',)",1310199,"en-GB"
2018-11-20,"('sold',)",132864,"en-GB"
2018-11-20,"('average',)",174929,"en-GB"
2018-11-20,"('property', 'house')",179042,"en-GB"
2018-11-20,"('property', 'price')",85713,"en-GB"
2018-11-20,"('property', 'sold')",41904,"en-GB"
2018-11-20,"('property', 'average')",28989,"en-GB"
2018-11-20,"('house', 'price')",110042,"en-GB"
2018-11-20,"('house', 'sold')",43532,"en-GB"
2018-11-20,"('house', 'average')",31438,"en-GB"
2018-11-20,"('price', 'sold')",51982,"en-GB"
2018-11-20,"('price', 'average')",49780,"en-GB"
2018-11-20,"('sold', 'average')",16133,"en-GB"
2018-11-20,"('property', 'house', 'price')",65612,"en-GB"
2018-11-20,"('property', 'house', 'sold')",38506,"en-GB"
2018-11-20,"('property', 'house', 'average')",25619,"en-GB"
2018-11-20,"('property', 'price', 'sold')",37983,"en-GB"
2018-11-20,"('property', 'price', 'average')",25237,"en-GB"
2018-11-20,"('property', 'sold', 'average')",14656,"en-GB"
2018-11-20,"('house', 'price', 'sold')",39535,"en-GB"
2018-11-20,"('house', 'price', 'average')",26875,"en-GB"
2018-11-20,"('house', 'sold', 'average')",15131,"en-GB"
2018-11-20,"('price', 'sold', 'average')",15512,"en-GB"
2018-11-20,"('property', 'house', 'price', 'sold')",37015,"en-GB"
2018-11-20,"('property', 'house', 'price', 'average')",24457,"en-GB"
2018-11-20,"('property', 'house', 'sold', 'average')",14547,"en-GB"
2018-11-20,"('property', 'price', 'sold', 'average')",14551,"en-GB"
2018-11-20,"('house', 'price', 'sold', 'average')",15041,"en-GB"
2018-11-20,"('property', 'house', 'price', 'sold', 'average')",14472,"en-GB"
2018-11-20,"('school',)",691415,"en-GB"
2018-11-20,"('primary',)",210140,"en-GB"
2018-11-20,"('academy',)",109194,"en-GB"
2018-11-20,"('secondary',)",102782,"en-GB"
2018-11-20,"('pupil',)",102959,"en-GB"
2018-11-20,"('school', 'primary')",94586,"en-GB"
2018-11-20,"('school', 'academy')",58625,"en-GB"
2018-11-20,"('school', 'secondary')",78760,"en-GB"
2018-11-20,"('school', 'pupil')",67892,"en-GB"
2018-11-20,"('primary', 'academy')",14589,"en-GB"
2018-11-20,"('primary', 'secondary')",31569,"en-GB"
2018-11-20,"('primary', 'pupil')",20330,"en-GB"
2018-11-20,"('academy', 'secondary')",15417,"en-GB"
2018-11-20,"('academy', 'pupil')",8467,"en-GB"
2018-11-20,"('secondary', 'pupil')",11477,"en-GB"
2018-11-20,"('school', 'primary', 'academy')",12292,"en-GB"
2018-11-20,"('school', 'primary', 'secondary')",22957,"en-GB"
2018-11-20,"('school', 'primary', 'pupil')",17165,"en-GB"
2018-11-20,"('school', 'academy', 'secondary')",15129,"en-GB"
2018-11-20,"('school', 'academy', 'pupil')",7786,"en-GB"
2018-11-20,"('school', 'secondary', 'pupil')",10598,"en-GB"
2018-11-20,"('primary', 'academy', 'secondary')",3674,"en-GB"
2018-11-20,"('primary', 'academy', 'pupil')",2629,"en-GB"
2018-11-20,"('primary', 'secondary', 'pupil')",4193,"en-GB"
2018-11-20,"('academy', 'secondary', 'pupil')",2681,"en-GB"
2018-11-20,"('school', 'primary', 'academy', 'secondary')",3542,"en-GB"
2018-11-20,"('school', 'primary', 'academy', 'pupil')",2548,"en-GB"
2018-11-20,"('school', 'primary', 'secondary', 'pupil')",4008,"en-GB"
2018-11-20,"('school', 'academy', 'secondary', 'pupil')",2643,"en-GB"
2018-11-20,"('primary', 'academy', 'secondary', 'pupil')",717,"en-GB"
2018-11-20,"('school', 'primary', 'academy', 'secondary', 'pupil')",707,"en-GB"
2018-11-20,"('company',)",1129841,"en-GB"
2018-11-20,"('limited',)",383267,"en-GB"
2018-11-20,"('registered',)",353152,"en-GB"
2018-11-20,"('house',)",722422,"en-GB"
2018-11-20,"('filing',)",121020,"en-GB"
2018-11-20,"('company', 'limited')",167910,"en-GB"
2018-11-20,"('company', 'registered')",173466,"en-GB"
2018-11-20,"('company', 'house')",155045,"en-GB"
2018-11-20,"('company', 'filing')",112523,"en-GB"
2018-11-20,"('limited', 'registered')",112365,"en-GB"
2018-11-20,"('limited', 'house')",93139,"en-GB"
2018-11-20,"('limited', 'filing')",68629,"en-GB"
2018-11-20,"('registered', 'house')",127010,"en-GB"
2018-11-20,"('registered', 'filing')",105451,"en-GB"
2018-11-20,"('house', 'filing')",106717,"en-GB"
2018-11-20,"('company', 'limited', 'registered')",98484,"en-GB"
2018-11-20,"('company', 'limited', 'house')",83692,"en-GB"
2018-11-20,"('company', 'limited', 'filing')",68497,"en-GB"
2018-11-20,"('company', 'registered', 'house')",116757,"en-GB"
2018-11-20,"('company', 'registered', 'filing')",105200,"en-GB"
2018-11-20,"('company', 'house', 'filing')",106601,"en-GB"
2018-11-20,"('limited', 'registered', 'house')",72614,"en-GB"
2018-11-20,"('limited', 'registered', 'filing')",64240,"en-GB"
2018-11-20,"('limited', 'house', 'filing')",65212,"en-GB"
2018-11-20,"('registered', 'house', 'filing')",104497,"en-GB"
2018-11-20,"('company', 'limited', 'registered', 'house')",70168,"en-GB"
2018-11-20,"('company', 'limited', 'registered', 'filing')",64226,"en-GB"
2018-11-20,"('company', 'limited', 'house', 'filing')",65197,"en-GB"
2018-11-20,"('company', 'registered', 'house', 'filing')",104489,"en-GB"
2018-11-20,"('limited', 'registered', 'house', 'filing')",63782,"en-GB"
2018-11-20,"('company', 'limited', 'registered', 'house', 'filing')",63780,"en-GB"
2018-11-20,"('map',)",775993,"en-GB"
2018-11-20,"('opening',)",643218,"en-GB"
2018-11-20,"('contact',)",1044160,"en-GB"
2018-11-20,"('direction',)",484679,"en-GB"
2018-11-20,"('local',)",1165703,"en-GB"
2018-11-20,"('map', 'opening')",249845,"en-GB"
2018-11-20,"('map', 'contact')",240997,"en-GB"
2018-11-20,"('map', 'direction')",311145,"en-GB"
2018-11-20,"('map', 'local')",283648,"en-GB"
2018-11-20,"('opening', 'contact')",333524,"en-GB"
2018-11-20,"('opening', 'direction')",289712,"en-GB"
2018-11-20,"('opening', 'local')",226645,"en-GB"
2018-11-20,"('contact', 'direction')",265141,"en-GB"
2018-11-20,"('contact', 'local')",267259,"en-GB"
2018-11-20,"('direction', 'local')",248418,"en-GB"
2018-11-20,"('map', 'opening', 'contact')",210646,"en-GB"
2018-11-20,"('map', 'opening', 'direction')",202946,"en-GB"
2018-11-20,"('map', 'opening', 'local')",174275,"en-GB"
2018-11-20,"('map', 'contact', 'direction')",196411,"en-GB"
2018-11-20,"('map', 'contact', 'local')",174767,"en-GB"
2018-11-20,"('map', 'direction', 'local')",225167,"en-GB"
2018-11-20,"('opening', 'contact', 'direction')",250235,"en-GB"
2018-11-20,"('opening', 'contact', 'local')",200569,"en-GB"
2018-11-20,"('opening', 'direction', 'local')",180739,"en-GB"
2018-11-20,"('contact', 'direction', 'local')",175933,"en-GB"
2018-11-20,"('map', 'opening', 'contact', 'direction')",191639,"en-GB"
2018-11-20,"('map', 'opening', 'contact', 'local')",168307,"en-GB"
2018-11-20,"('map', 'opening', 'direction', 'local')",165820,"en-GB"
2018-11-20,"('map', 'contact', 'direction', 'local')",164532,"en-GB"
2018-11-20,"('opening', 'contact', 'direction', 'local')",173363,"en-GB"
2018-11-20,"('map', 'opening', 'contact', 'direction', 'local')",163697,"en-GB"
2018-11-20,"('christmas',)",401355,"en-GB"
2018-11-20,"('tree',)",135794,"en-GB"
2018-11-20,"('festive',)",75931,"en-GB"
2018-11-20,"('decoration',)",52010,"en-GB"
2018-11-20,"('santa',)",56651,"en-GB"
2018-11-20,"('christmas', 'tree')",39712,"en-GB"
2018-11-20,"('christmas', 'festive')",61406,"en-GB"
2018-11-20,"('christmas', 'decoration')",27524,"en-GB"
2018-11-20,"('christmas', 'santa')",26432,"en-GB"
2018-11-20,"('tree', 'festive')",11500,"en-GB"
2018-11-20,"('tree', 'decoration')",13561,"en-GB"
2018-11-20,"('tree', 'santa')",3497,"en-GB"
2018-11-20,"('festive', 'decoration')",13017,"en-GB"
2018-11-20,"('festive', 'santa')",7810,"en-GB"
2018-11-20,"('decoration', 'santa')",2690,"en-GB"
2018-11-20,"('christmas', 'tree', 'festive')",11390,"en-GB"
2018-11-20,"('christmas', 'tree', 'decoration')",13091,"en-GB"
2018-11-20,"('christmas', 'tree', 'santa')",3319,"en-GB"
2018-11-20,"('christmas', 'festive', 'decoration')",12862,"en-GB"
2018-11-20,"('christmas', 'festive', 'santa')",7350,"en-GB"
2018-11-20,"('christmas', 'decoration', 'santa')",2631,"en-GB"
2018-11-20,"('tree', 'festive', 'decoration')",6139,"en-GB"
2018-11-20,"('tree', 'festive', 'santa')",1094,"en-GB"
2018-11-20,"('tree', 'decoration', 'santa')",967,"en-GB"
2018-11-20,"('festive', 'decoration', 'santa')",1293,"en-GB"
2018-11-20,"('christmas', 'tree', 'festive', 'decoration')",6134,"en-GB"
2018-11-20,"('christmas', 'tree', 'festive', 'santa')",1093,"en-GB"
2018-11-20,"('christmas', 'tree', 'decoration', 'santa')",960,"en-GB"
2018-11-20,"('christmas', 'festive', 'decoration', 'santa')",1276,"en-GB"
2018-11-20,"('tree', 'festive', 'decoration', 'santa')",367,"en-GB"
2018-11-20,"('christmas', 'tree', 'festive', 'decoration', 'santa')",367,"en-GB"
2018-11-20,"('weather',)",315461,"en-GB"
2018-11-20,"('forecast',)",139824,"en-GB"
2018-11-20,"('day',)",1613832,"en-GB"
2018-11-20,"('temperature',)",138186,"en-GB"
2018-11-20,"('wind',)",98483,"en-GB"
2018-11-20,"('weather', 'forecast')",116626,"en-GB"
2018-11-20,"('weather', 'day')",120732,"en-GB"
2018-11-20,"('weather', 'temperature')",82625,"en-GB"
2018-11-20,"('weather', 'wind')",65502,"en-GB"
2018-11-20,"('forecast', 'day')",106209,"en-GB"
2018-11-20,"('forecast', 'temperature')",71969,"en-GB"
2018-11-20,"('forecast', 'wind')",63180,"en-GB"
2018-11-20,"('day', 'temperature')",79580,"en-GB"
2018-11-20,"('day', 'wind')",64642,"en-GB"
2018-11-20,"('temperature', 'wind')",59886,"en-GB"
2018-11-20,"('weather', 'forecast', 'day')",102478,"en-GB"
2018-11-20,"('weather', 'forecast', 'temperature')",71758,"en-GB"
2018-11-20,"('weather', 'forecast', 'wind')",62821,"en-GB"
2018-11-20,"('weather', 'day', 'temperature')",74470,"en-GB"
2018-11-20,"('weather', 'day', 'wind')",61946,"en-GB"
2018-11-20,"('weather', 'temperature', 'wind')",59155,"en-GB"
2018-11-20,"('forecast', 'day', 'temperature')",70208,"en-GB"
2018-11-20,"('forecast', 'day', 'wind')",61418,"en-GB"
2018-11-20,"('forecast', 'temperature', 'wind')",58217,"en-GB"
2018-11-20,"('day', 'temperature', 'wind')",58340,"en-GB"
2018-11-20,"('weather', 'forecast', 'day', 'temperature')",70079,"en-GB"
2018-11-20,"('weather', 'forecast', 'day', 'wind')",61353,"en-GB"
2018-11-20,"('weather', 'forecast', 'temperature', 'wind')",58192,"en-GB"
2018-11-20,"('weather', 'day', 'temperature', 'wind')",58220,"en-GB"
2018-11-20,"('forecast', 'day', 'temperature', 'wind')",57865,"en-GB"
2018-11-20,"('weather', 'forecast', 'day', 'temperature', 'wind')",57854,"en-GB"
2018-11-20,"('game',)",907601,"en-GB"
2018-11-20,"('play',)",687891,"en-GB"
2018-11-20,"('online',)",4010055,"en-GB"
2018-11-20,"('xbox',)",53873,"en-GB"
2018-11-20,"('fun',)",488032,"en-GB"
2018-11-20,"('game', 'play')",338291,"en-GB"
2018-11-20,"('game', 'online')",328742,"en-GB"
2018-11-20,"('game', 'xbox')",31772,"en-GB"
2018-11-20,"('game', 'fun')",144576,"en-GB"
2018-11-20,"('play', 'online')",241122,"en-GB"
2018-11-20,"('play', 'xbox')",12157,"en-GB"
2018-11-20,"('play', 'fun')",111569,"en-GB"
2018-11-20,"('online', 'xbox')",9251,"en-GB"
2018-11-20,"('online', 'fun')",133596,"en-GB"
2018-11-20,"('xbox', 'fun')",2661,"en-GB"
2018-11-20,"('game', 'play', 'online')",188115,"en-GB"
2018-11-20,"('game', 'play', 'xbox')",9130,"en-GB"
2018-11-20,"('game', 'play', 'fun')",93876,"en-GB"
2018-11-20,"('game', 'online', 'xbox')",5212,"en-GB"
2018-11-20,"('game', 'online', 'fun')",68187,"en-GB"
2018-11-20,"('game', 'xbox', 'fun')",891,"en-GB"
2018-11-20,"('play', 'online', 'xbox')",2128,"en-GB"
2018-11-20,"('play', 'online', 'fun')",55733,"en-GB"
2018-11-20,"('play', 'xbox', 'fun')",960,"en-GB"
2018-11-20,"('online', 'xbox', 'fun')",709,"en-GB"
2018-11-20,"('game', 'play', 'online', 'xbox')",1750,"en-GB"
2018-11-20,"('game', 'play', 'online', 'fun')",52965,"en-GB"
2018-11-20,"('game', 'play', 'xbox', 'fun')",417,"en-GB"
2018-11-20,"('game', 'online', 'xbox', 'fun')",272,"en-GB"
2018-11-20,"('play', 'online', 'xbox', 'fun')",169,"en-GB"
2018-11-20,"('game', 'play', 'online', 'xbox', 'fun')",164,"en-GB"
2018-11-20,"('window',)",621094,"en-GB"
2018-11-20,"('microsoft',)",415292,"en-GB"
2018-11-20,"('update',)",606746,"en-GB"
2018-11-20,"('app',)",625390,"en-GB"
2018-11-20,"('version',)",447245,"en-GB"
2018-11-20,"('window', 'microsoft')",218652,"en-GB"
2018-11-20,"('window', 'update')",49382,"en-GB"
2018-11-20,"('window', 'app')",156027,"en-GB"
2018-11-20,"('window', 'version')",75890,"en-GB"
2018-11-20,"('microsoft', 'update')",22662,"en-GB"
2018-11-20,"('microsoft', 'app')",131530,"en-GB"
2018-11-20,"('microsoft', 'version')",110025,"en-GB"
2018-11-20,"('update', 'app')",34219,"en-GB"
2018-11-20,"('update', 'version')",38868,"en-GB"
2018-11-20,"('app', 'version')",39615,"en-GB"
2018-11-20,"('window', 'microsoft', 'update')",16189,"en-GB"
2018-11-20,"('window', 'microsoft', 'app')",115761,"en-GB"
2018-11-20,"('window', 'microsoft', 'version')",29316,"en-GB"
2018-11-20,"('window', 'update', 'app')",6200,"en-GB"
2018-11-20,"('window', 'update', 'version')",13668,"en-GB"
2018-11-20,"('window', 'app', 'version')",12278,"en-GB"
2018-11-20,"('microsoft', 'update', 'app')",3524,"en-GB"
2018-11-20,"('microsoft', 'update', 'version')",9546,"en-GB"
2018-11-20,"('microsoft', 'app', 'version')",10258,"en-GB"
2018-11-20,"('update', 'app', 'version')",9071,"en-GB"
2018-11-20,"('window', 'microsoft', 'update', 'app')",3264,"en-GB"
2018-11-20,"('window', 'microsoft', 'update', 'version')",7089,"en-GB"
2018-11-20,"('window', 'microsoft', 'app', 'version')",5820,"en-GB"
2018-11-20,"('window', 'update', 'app', 'version')",1929,"en-GB"
2018-11-20,"('microsoft', 'update', 'app', 'version')",1049,"en-GB"
2018-11-20,"('window', 'microsoft', 'update', 'app', 'version')",959,"en-GB"
2018-11-20,"('number',)",1057945,"en-GB"
2018-11-20,"('phone',)",751200,"en-GB"
2018-11-20,"('telephone',)",120409,"en-GB"
2018-11-20,"('called',)",407232,"en-GB"
2018-11-20,"('contact',)",1044160,"en-GB"
2018-11-20,"('number', 'phone')",260859,"en-GB"
2018-11-20,"('number', 'telephone')",56170,"en-GB"
2018-11-20,"('number', 'called')",41431,"en-GB"
2018-11-20,"('number', 'contact')",194112,"en-GB"
2018-11-20,"('phone', 'telephone')",38020,"en-GB"
2018-11-20,"('phone', 'called')",21698,"en-GB"
2018-11-20,"('phone', 'contact')",170236,"en-GB"
2018-11-20,"('telephone', 'called')",8453,"en-GB"
2018-11-20,"('telephone', 'contact')",48829,"en-GB"
2018-11-20,"('called', 'contact')",9630,"en-GB"
2018-11-20,"('number', 'phone', 'telephone')",27384,"en-GB"
2018-11-20,"('number', 'phone', 'called')",17478,"en-GB"
2018-11-20,"('number', 'phone', 'contact')",105815,"en-GB"
2018-11-20,"('number', 'telephone', 'called')",7037,"en-GB"
2018-11-20,"('number', 'telephone', 'contact')",29513,"en-GB"
2018-11-20,"('number', 'called', 'contact')",2157,"en-GB"
